编号,武将名,皮肤名,语音台词
1112201,胡班,经典形象,HuBan_ChongYi_01 班虽卑微，亦知何为大义。 | HuBan_ChongYi_02 大义当头，且助君一臂之力。 | HuBan_Dead 行义而亡，虽死无憾。
1103301,陈珪,经典形象,ChenGui_YingTu_01 不过略施小计，聊戏莽夫耳。 | ChenGui_YingTu_02 栖虎狼之侧，安能不图存身？ | ChenGui_CongShi_01 阁下奉天子以令诸侯，珪自当相从。 | ChenGui_CongShi_02 将军率六师以伐不臣，珪何敢相抗？ | ChenGui_Dead 终日戏虎，竟为虎所噬。
1115301,诸葛尚,经典形象,ZhuGeShang_SanGu_01 思报君恩，尽父子之忠。 | ZhuGeShang_SanGu_02 欲酬三顾，竭三代之力。 | ZhuGeShang_YiZu_01 仿祖父行事，可阻敌袭。 | ZhuGeShang_YiZu_02 习先人故智，可御寇侵。 | ZhuGeShang_Dead 父子荷国重恩，当尽忠以报！
1114101,刘晔,经典形象,LiuYe_PoYuan_01 砲石飞空，坚垣难存。 | LiuYe_PoYuan_02 声若霹雳，人马俱摧。 | LiuYe_HuaCe_01 筹画所料，无有不中。 | LiuYe_HuaCe_02 献策破敌，所谋皆应。 | LiuYe_Dead 功名富贵，到头来，不过黄土一抔。
194801,朱桓,界限突破,zhuhuan_fenli_01 兵威已振，怎能踟蹰不前？ | zhuhuan_fenli_02 敌势汹汹，自当奋勇以对。 | zhuhuan_pingkou_01 群寇蜂起，以军平之。 | zhuhuan_pingkou_02 所到之处，寇患皆平。 | zhuhuan_dead 憾老死病榻，恨未马革裹尸。 | zhuhuan_fenli_01 兵威已振，怎能踟蹰不前？ | zhuhuan_fenli_02 敌势汹汹，自当奋勇以对。 | zhuhuan_pingkou_01 群寇蜂起，以军平之。 | zhuhuan_pingkou_02 所到之处，寇患皆平。 | zhuhuan_dead 憾老死病榻，恨未马革裹尸。
194901,孙登,界限突破,SunDeng_KuangBi_01 江东多娇，士当弼国以全方圆。 | SunDeng_KuangBi_02 吴垒锦绣，卿当匡佐使延万年。 | SunDeng_Dead 此别无期，此恨绵绵。 | SunDeng_KuangBi_01 江东多娇，士当弼国以全方圆。 | SunDeng_KuangBi_02 吴垒锦绣，卿当匡佐使延万年。 | SunDeng_Dead 此别无期，此恨绵绵。
1108001,穆顺,经典形象,MuShun_JingJian_01 卑微之人，脊中亦有七寸硬骨！ | MuShun_JingJian_02 目不识丁，胸中却含三分浩气！ | MuShun_ShiZhao_01 并无夹带，阁下多心了。 | MuShun_ShiZhao_02 将军多虑，顺安有忤逆之心？ | MuShun_Dead 这，何来的大风？ | MuShun_JingJian_01 卑微之人，脊中亦有七寸硬骨！ | MuShun_JingJian_02 目不识丁，胸中却含三分浩气！ | MuShun_ShiZhao_01 并无夹带，阁下多心了。 | MuShun_ShiZhao_02 将军多虑，顺安有忤逆之心？ | MuShun_Dead 这，何来的大风？
121501,神张飞,经典形象,ShenZhangFei_ShenCai_01 我有三千炼狱，待汝万世轮回！ | ShenZhangFei_ShenCai_02 纵汝王侯将相，亦须俯首待裁！ | ShenZhangFei_XunShi_01 秉身为正，辟易万邪！ | ShenZhangFei_XunShi_02 巡御两界，路寻不平！ | ShenZhangFei_Dead 尔等欲复斩我头乎？
1140001,李儒,界限突破,LiRu_XinMieJi_01 所谓智斗，便是以兑子入局取势，而后成杀。 | LiRu_XinMieJi_02 欲成大事，当弃则弃，怎可优柔寡断？ | LiRu_XinJueCe_01 乏谋少计，别做无谓挣扎了！ | LiRu_XinJueCe_02 缺兵少粮，看你还能如何应对？ | LiRu_XinFenCheng_01 堆薪聚垛，以燃焚天之焰！ | LiRu_XinFenCheng_02 就让这熊熊烈焰，为尔等送葬！ | LiRu_Dead 多行不义，必自毙。 | LiRu_XinMieJi_01 所谓智斗，便是以兑子入局取势，而后成杀。 | LiRu_XinMieJi_02 欲成大事，当弃则弃，怎可优柔寡断？ | LiRu_XinJueCe_01 乏谋少计，别做无谓挣扎了！ | LiRu_XinJueCe_02 缺兵少粮，看你还能如何应对？ | LiRu_XinFenCheng_01 堆薪聚垛，以燃焚天之焰！ | LiRu_XinFenCheng_02 就让这熊熊烈焰，为尔等送葬！ | LiRu_Dead 多行不义，必自毙。
1190301,雷薄,经典形象,LeiBo_SiLue_01 劫尔之富，济我之贫！ | LeiBo_SiLue_02 徇私而动，劫财掠货。 | LeiBo_ShuaiJie_01 弱肉强食，实乃天地至理。 | LeiBo_ShuaiJie_02 恃强凌弱，方为我辈本色！ | LeiBo_Dead 此人不可力敌，速退！
1140101,司马朗,界限突破,
1190401,乐就,经典形象,YueJiu_CuiJin_01 军令如山，诸君焉敢不前。 | YueJiu_CuiJin_02 前攻者赏之，后靡斩之。 | YueJiu_Dead 此役既败，请速斩我。
1108101,李异谢旌,经典形象,LiYiXieJing_DouZhen_01 擂鼓击柝，庆我兄弟凯旋。 | LiYiXieJing_DouZhen_02 匹夫欺我江东无人乎。 | LiYiXieJing_Dead 蜀军凶猛，虽力战犹不敌。
1108201,伏完,经典形象,FuWan_MouKui_01 你的死期到了！ | FuWan_MouKui_02 同归于尽吧！ | FuWan_Dead 后会有期。
1195301,王烈,经典形象,WangLie_ChongWang_01 乡人所崇者，烈之义行也。 | WangLie_ChongWang_02 诸家争讼曲直，可质于我。 | WangLie_HuaGui_01 烈不才，难为君之朱紫。 | WangLie_HuaGui_02 一身风雨，难坐高堂。 | WangLie_Dead 烈尚不能自断，何断人乎？
1103401,陈矫,经典形象,ChenJiao_XieShou_01 此城所能守者，在你我之协力。 | ChenJiao_XieShou_02 据地利而拥人和，其天时在我。 | ChenJiao_QingYan_01 清风盈大袖，严韵久长存。 | ChenJiao_QingYan_02 至清之人无徒，唯余雁阵惊寒。 | ChenJiao_Dead 矫既死，则魏再无直臣哉。
156601,卢弈,经典形象,LuYi_YaoYi_01 对弈未分高下，胜负可问春风。 | LuYi_YaoYi_02 我掷三十六道，邀君游弈其中。 | LuYi_ShouTan_01 对弈博雅，落子珠玑胜无声。 | LuYi_ShouTan_02 弈者无言，手执黑白谈古今。 | LuYi_FuXue_01 普天之大，唯此处可安书桌。 | LuYi_FuXue_02 书中自有风月，何故东奔西顾？ | LuYi_Dead 此生博弈，落子未有悔。
1195401,孟节,经典形象,MengJie_YinLu_01 南疆苦瘴，非土人不得过。 | MengJie_YinLu_02 闻丞相南征，某特来引之。 | MengJie_YouQi_01 寒烟锁旧山，坐看云起出。 | MengJie_YouQi_02 某隐居山野，不慕富贵功名。 | MengJie_Dead 蛮人无知，请丞相教之。
1119001,公孙度,经典形象,GongSunDu_ZhenZe_01 名震千里，泽被海东。 | GongSunDu_ZhenZe_02 施威除暴，上下咸服。 | GongSunDu_AnLiao_01 地阔天高，大有可为。 | GongSunDu_AnLiao_02 水草丰沛，当展宏图。 | GongSunDu_Dead 为何都不愿出仕！
1118101,张闿,经典形象,ZhangKai_XiangShu_01 要财还是要命，选一个吧！ | ZhangKai_XiangShu_02 有什么好东西，都给我交出来！ | ZhangKai_Dead 报应竟来得这么快。
1111301,吴班,经典形象,WuBan_YouZhan_01 本将军在此，贼仲达何在？ | WuBan_YouZhan_02 以身为饵，诱老贼出营。 | WuBan_Dead 班有负丞相厚望。
1108301,孙桓,经典形象,SunHuan_NiJi_01 善战者后动，一击而毙敌。 | SunHuan_NiJi_02 我所善者，后发制人尔。 | SunHuan_Dead 此建功立业之时，奈何。
1140201,陈宫,界限突破,ChenGong_MingCe_01 阁下若纳此谋，则大业可成也！ | ChenGong_MingCe_02 形势如此，将军可按计行事。 | ChenGong_ZhiChi_01 不若先行退避，再做打算。 | ChenGong_ZhiChi_02 敌势汹汹，不宜与其交锋。 | ChenGong_Dead 一步迟，步步迟啊。 | ChenGong_MingCe_01 阁下若纳此谋，则大业可成也！ | ChenGong_MingCe_02 形势如此，将军可按计行事。 | ChenGong_ZhiChi_01 不若先行退避，再做打算。 | ChenGong_ZhiChi_02 敌势汹汹，不宜与其交锋。 | ChenGong_Dead 一步迟，步步迟啊。
1140301,蔡邕,界限突破,CaiYong_BiZhuan_01 笔书石碑，以助群儒正道。 | CaiYong_BiZhuan_02 正定《六经》，是为天下之法。 | CaiYong_TongBo_01 博览诗书，通古圣之学。 | CaiYong_TongBo_02 通读经典，悟群贤之道。 | CaiYong_Dead 乞受刑罚，以求继成汉史。 | CaiYong_BiZhuan_01 笔书石碑，以助群儒正道。 | CaiYong_BiZhuan_02 正定《六经》，是为天下之法。 | CaiYong_TongBo_01 博览诗书，通古圣之学。 | CaiYong_TongBo_02 通读经典，悟群贤之道。 | CaiYong_Dead 乞受刑罚，以求继成汉史。
1110401,袁姬,经典形象,YuanJi_FangDu_01 浮萍却红尘，何意染是非？ | YuanJi_FangDu_02 我本无意争春，奈何群芳相妒。 | YuanJi_JieXing_01 女子有节，安能贰其行。 | YuanJi_JieXing_02 坐受雨露，皆为君恩。 | YuanJi_Dead 妾本蒲柳，幸荣君恩。
1108701,赵直,经典形象,ZhaoZhi_TongGuan_01 极目宇宙，可观如织之命数。 | ZhaoZhi_TongGuan_02 命河长往，唯我立于川上。 | ZhaoZhi_MengJie_01 唇舌之语，难言虚实之境。 | ZhaoZhi_MengJie_02 解梦之术，如镜中观花尔。 | ZhaoZhi_Dead 解人之梦者，犹在己梦中。
1122101,庞会,经典形象,PangHui_YiYong_01 关氏鼠辈，庞令明之子来邪！ | PangHui_YiYong_02 凭一腔勇力，父仇定可报还。 | PangHui_SuChou_01 关家人我杀定了，谁也保不住！ | PangHui_SuChou_02 身陷仇海，谁知道我是怎么过的！ | PangHui_Dead 大仇虽报，奈何心有余创。
1112301,胡金定,经典形象,HuJinDing_DeShi_01 你我素无仇怨，何故欺之太急。 | HuJinDing_DeShi_02 恃强凌弱，非大丈夫之所为。 | HuJinDing_WuYuan_01 生为关氏之妇，虽死亦不悔。 | HuJinDing_WuYuan_02 我夫关长生，乃盖世之英雄。 | HuJinDing_Dead 妾不畏死，唯畏君断情。
1120601,岑昏,经典形象,CenHun_JiShe_01 孙吴正当盛世，兴些土木又何妨？ | CenHun_JiShe_02 当再建新殿，扬我国威！ | CenHun_LianHuo_01 用那剩下的铁石，正好做些工事。 | CenHun_LianHuo_02 筑下这铁链、江东天险牢不可破！ | CenHun_Dead 我为主上出过力！呃啊！
1108501,是仪,经典形象,ShiYi_CuiChuan_01 老臣在，必不使吴垒倾颓。 | ShiYi_CuiChuan_02 舍老朽之躯，擎广厦之柱。 | ShiYi_ZhengXu_01 陛下怜子无序，此取祸之道。 | ShiYi_ZhengXu_02 古语有云，上尊而下卑。 | ShiYi_ZuoJian_01 关羽者刘备之枭将，宜除之。 | ShiYi_ZuoJian_02 主公虽非赵简子，然某可为周舍。 | ShiYi_Dead 吾故后，务从省约。
1108601,孙狼,经典形象,SunLang_TingXian_01 大争之世，当举兵行义。 | SunLang_TingXian_02 聚兵三千众，可为天下先。 | SunLang_BenShi_01 今或为鱼肉，或为刀俎！ | SunLang_BenShi_02 所征徭者必死，可先斩之。 | SunLang_Dead 为关将军死，无憾！
1123101,董贵人,经典形象,DongGuiRen_LianZhi_01 刘董同气连枝，一损则俱损。 | DongGuiRen_LianZhi_02 妾虽女流，然亦有忠侍陛下之心。 | DongGuiRen_LingFang_01 曹贼欲加之罪，何患无据可言。 | DongGuiRen_LingFang_02 花落水自流，何须怨东风。 | DongGuiRen_FengYing_01 可怜东篱含蕾树，孤影落秋风。 | DongGuiRen_FengYing_02 西风落，西风落，宫墙不堪破。 | DongGuiRen_ShouZe_01 白绫加之我颈，其罪何患无辞。 | DongGuiRen_Dead 陛下乃大汉皇帝，不可言乞！
1112401,关宁,经典形象,ShuGuanNing_XiuWen_01 书生笔下三尺剑，毫锋可杀人。 | ShuGuanNing_XiuWen_02 吾以书执剑，可斩世间魍魉。 | ShuGuanNing_LongSong_01 百家诸子，且听九霄龙吟。 | ShuGuanNing_LongSong_02 朗朗书声，岂虚于刀斧铮鸣。 | ShuGuanNing_Dead 为国捐生，虽死无憾。
1124101,薛灵芸,经典形象,XueLingYun_XiaLei_01 采霞揾晶泪，沾我青衫湿。 | XueLingYun_XiaLei_02 登车入宫墙，垂泪凝如瑙。 | XueLingYun_AnZhi_01 深闱行彩线，唯手熟尔。 | XueLingYun_AnZhi_02 星月独照人，何谓之暗？ | XueLingYun_Dead 寒月隐幕，难作衣裳。
1118201,刘辟,经典形象,LiuPi_JuYing_01 垒石为寨，纵万军亦可阻。 | LiuPi_JuYing_02 如虎踞汝南，攻守自有我。 | LiuPi_Dead 玄德公高义，辟宁死不悔！
1115401,武安国,经典形象,WuAnGuo_DieZhang_01 某家这大锤，舞起来那叫一个万夫莫敌。 | WuAnGuo_DieZhang_02 贼吕布何在？某家来取汝性命了！ | WuAnGuo_DuanWan_01 好你个吕奉先，竟敢卸我膀子！ | WuAnGuo_DuanWan_02 汝这匹夫，为何往手腕上招呼？ | WuAnGuo_Dead 吕奉先，你给某家等着！
1140401,荀攸,界限突破,XunYou_QiCe_01 攸已有妙计在胸，此事不足为虑。 | XunYou_QiCe_02 主公勿虑，攸有奇策，可解此局。 | XunYou_ZhiYu_01 经达权变，大智若愚。 | XunYou_ZhiYu_02 微末伎俩，让阁下见笑了。 | XunYou_Dead 再不能替主公出谋了。 | XunYou_QiCe_01 攸已有妙计在胸，此事不足为虑。 | XunYou_QiCe_02 主公勿虑，攸有奇策，可解此局。 | XunYou_ZhiYu_01 经达权变，大智若愚。 | XunYou_ZhiYu_02 微末伎俩，让阁下见笑了。 | XunYou_Dead 再不能替主公出谋了。 | XunYou_QiCe_01 攸已有妙计在胸，此事不足为虑。 | XunYou_QiCe_02 主公勿虑，攸有奇策，可解此局。 | XunYou_ZhiYu_01 经达权变，大智若愚。 | XunYou_ZhiYu_02 微末伎俩，让阁下见笑了。 | XunYou_Dead 再不能替主公出谋了。
1140501,SP黄月英,界限突破,HuangYueYingSP_JiQiao_01 机关将作之术，在乎手巧心灵。 | HuangYueYingSP_JiQiao_02 机巧藏于心，亦如君之容。 | HuangYueYingSP_LingLong_01 我夫所赠之玫，遗香自长存。 | HuangYueYingSP_LingLong_02 心有玲珑罩，不殇春与秋。 | HuangYueYingSP_Dead 此心欲留夏，奈何秋风起。 | HuangYueYingSP_JiQiao_01 机关将作之术，在乎手巧心灵。 | HuangYueYingSP_JiQiao_02 机巧藏于心，亦如君之容。 | HuangYueYingSP_LingLong_01 我夫所赠之玫，遗香自长存。 | HuangYueYingSP_LingLong_02 心有玲珑罩，不殇春与秋。 | HuangYueYingSP_Dead 此心欲留夏，奈何秋风起。
1140601,曹植,界限突破,CaoZhi_LuoYing_01 花落断情伤，心碎斩痴妄。 | CaoZhi_LuoYing_02 流水不言恨，落英难解愁。 | CaoZhi_JiuShi_01 花开易见落难寻。 | CaoZhi_JiuShi_02 金樽盛清酒，烟景入诗篇。 | CaoZhi_Dead 一生轻松待来生。 | CaoZhi_LuoYing_01 花落断情伤，心碎斩痴妄。 | CaoZhi_LuoYing_02 流水不言恨，落英难解愁。 | CaoZhi_JiuShi_01 花开易见落难寻。 | CaoZhi_JiuShi_02 金樽盛清酒，烟景入诗篇。 | CaoZhi_Dead 一生轻松待来生。
1140701,陈群,界限突破,ChenQun_DingPin_01 以九品抡才，正是栋梁之谋。 | ChenQun_DingPin_02 置州郡中正，可为百年之政。 | ChenQun_FaEn_01 国法虽严，然不外乎于情。 | ChenQun_FaEn_02 律令如铁，亦有可商榷之处。 | ChenQun_Dead 吾身虽亡，然吾志当遗百年。 | ChenQun_DingPin_01 以九品抡才，正是栋梁之谋。 | ChenQun_DingPin_02 置州郡中正，可为百年之政。 | ChenQun_FaEn_01 国法虽严，然不外乎于情。 | ChenQun_FaEn_02 律令如铁，亦有可商榷之处。 | ChenQun_Dead 吾身虽亡，然吾志当遗百年。
1140801,关兴张苞,界限突破,XinGuanXingZhangBao_XinFuHun_01 擎刀执矛，以效先父之法。 | XinGuanXingZhangBao_XinFuHun_02 苍天在上，儿必不堕父亲威名！ | XinGuanXingZhangBao_WuSheng_01 青龙驰骋，恍若汉寿再世。 | XinGuanXingZhangBao_WuSheng_02 偃月幽光，恰如武圣冲阵。 | XinGuanXingZhangBao_PaoXiao_01 桓侯之子，当效父之勇烈！ | XinGuanXingZhangBao_PaoXiao_02 蛇矛在手，谁敢与我一战！ | XinGuanXingZhangBao_Dead 马革裹尸，九泉之下无愧见父。 | XinGuanXingZhangBao_XinFuHun_01 擎刀执矛，以效先父之法。 | XinGuanXingZhangBao_XinFuHun_02 苍天在上，儿必不堕父亲威名！ | XinGuanXingZhangBao_WuSheng_01 青龙驰骋，恍若汉寿再世。 | XinGuanXingZhangBao_WuSheng_02 偃月幽光，恰如武圣冲阵。 | XinGuanXingZhangBao_PaoXiao_01 桓侯之子，当效父之勇烈！ | XinGuanXingZhangBao_PaoXiao_02 蛇矛在手，谁敢与我一战！ | XinGuanXingZhangBao_Dead 马革裹尸，九泉之下无愧见父。
1140901,文聘,界限突破,WenPin_ZhenWei_01 想攻城，问过我没有？ | WenPin_ZhenWei_02 有我坐镇，我军焉能有失？ | WenPin_Dead 没想到，敌军的攻势如此凌厉。 | WenPin_ZhenWei_01 想攻城，问过我没有？ | WenPin_ZhenWei_02 有我坐镇，我军焉能有失？ | WenPin_Dead 没想到，敌军的攻势如此凌厉。
1109201,程秉,经典形象,ChengBing_JingZao_01 闭门绝韦编，造经教世人。 | ChengBing_JingZao_02 著文成经，可教万世之人。 | ChengBing_EnYu_01 君以国士待我，我必国士报之。 | ChengBing_EnYu_02 吾本乡野腐儒，幸隆君之大恩。 | ChengBing_Dead 著经未成，此憾事也。
1126101,孙寒华,经典形象,SunHanHua_HuiLing_01 天地有灵，汇于我眸间。 | SunHanHua_HuiLing_02 撷四时钟灵，拈芳兰毓秀。 | SunHanHua_ChongXu_01 慕圣道冲虚，有求者皆应。 | SunHanHua_ChongXu_02 养志无为，遗冲虚于物外。 | SunHanHua_TaJi_01 仙途本寂寥，结发叹长生。 | SunHanHua_TaJi_02 仙者不言，手执春风。 | SunHanHua_QingHuang_01 上士无争，焉生妄心。 | SunHanHua_QingHuang_02 心有草木，何畏荒芜？ | SunHanHua_Dead 长生不长乐，悔觅仙途。
1122201,赵统赵广,经典形象,ZhaoTongZhaoGuang_YiZan_01 承吾父之勇，翊军立阵。 | ZhaoTongZhaoGuang_YiZan_02 继先帝之志，季兴大汉。 | ZhaoTongZhaoGuang_LongYuan_01 金鳞岂是池中物，一遇风云便化龙。 | ZhaoTongZhaoGuang_LongYuan_02 忍时待机，今日终于可以建功立业。 | ZhaoTongZhaoGuang_QingRen_01 此身忠义，可鉴天涯明月。 | ZhaoTongZhaoGuang_QingRen_02 青釭并龙胆，试刃三千里。 | ZhaoTongZhaoGuang_Dead 守业死战，不愧本心。
1122301,袁谭袁尚袁熙,经典形象,SanYuan_NeiFa_01 同室操戈，胜者王、败者寇。 | SanYuan_NeiFa_02 兄弟无能，吾当继袁氏大统。 | SanYuan_Dead 同室内伐，贻笑大方。
1111401,霍峻,经典形象,HuoJun_GuE_01 哀兵必胜，况吾众志成城。 | HuoJun_GuE_02 扼守孤城，试问万夫谁开？ | HuoJun_SiGong_01 善守者亦善攻，不可死守。 | HuoJun_SiGong_02 璋军疲敝，可伺机而攻。 | HuoJun_Dead 蒙君知遇，奈何早薨。
1125101,唐咨,经典形象,TangZi_XunXun_01 让我先探他一探。 | TangZi_XunXun_02 船，也不是一天就能造出来的。 | TangZi_XingZhao_01 拿些上好的木料来。 | TangZi_XingZhao_02 精挑细选，方能成百年之计。 | TangZi_Dead 偷工减料，要不得呀！
1115501,韩龙,经典形象,HanLong_DuWang_01 此去，欲诛敌莽、杀单于。 | HanLong_DuWang_02 风萧萧兮易水寒，壮士一去兮不复还！ | HanLong_CiBei_01 匹夫一怒，流血二人，天下缟素。 | HanLong_CiBei_02 我欲效专诸、聂政之旧事，逐天狼于西北。 | HanLong_Dead 杀轲比能者，韩龙也！
1108401,孟达,经典形象,MengDa_LiBang_01 天下熙攘，所为者利尔。 | MengDa_LiBang_02 我有武力傍身，必可待价而沽。 | MengDa_WuJie_01 腹中有粮则脊自直，非节盈之。 | MengDa_WuJie_02 气节？可当粟米果腹乎！ | MengDa_Dead 司马老贼害我，诸葛老贼误我。
1120501,孙资刘放,经典形象,SunZiLiuFang_QinShen_01 怀藏拙之心，赚不名之利。 | SunZiLiuFang_QinShen_02 勤可补拙，慎可避祸。 | SunZiLiuFang_WeiDang_01 臣等忠耿之言，绝无藏私之意。 | SunZiLiuFang_WeiDang_02 假谠言之术，行利己之实。 | SunZiLiuFang_Dead 臣一心为国朝，冤枉呀。
121601,神张角,经典形象,ShenZhangJiao_YiZhao_01 苍天已死，此黄天当立之时。 | ShenZhangJiao_YiZhao_02 甲子尚水，显炎汉将亡之兆。 | ShenZhangJiao_SanShou_01 三公既现，领大道而立黄天。 | ShenZhangJiao_SanShou_02 天地三才，载厚德以驱魍魉。 | ShenZhangJiao_SiJun_01 联九州黎庶，撼一家之王庭。 | ShenZhangJiao_SiJun_02 吾以此身为药，欲医天下之疾。 | ShenZhangJiao_TianJie_01 苍天既死，贫道当替天行道。 | ShenZhangJiao_TianJie_02 朱紫庸，肉食鄙，吾当代天伐之！ | ShenZhangJiao_Dead 诸君唤我为贼，然我所窃何物？
